Date,AAPL,MSFT,AMZN,GOOG
2023-03-21,157.80852485445894,270.69467563118206,100.8499984741211,104.72038103429298
2023-03-22,160.52120889186563,276.6401116479534,102.0999984741211,106.2049907045398
2023-03-23,159.9370833205621,276.65984491000785,101.05999755859376,105.91605070653397
2023-03-24,158.73913747364256,276.2365790138879,98.3000030517578,105.10897316654568
2023-03-27,159.16485192823146,277.05358782445194,99.33999633789062,104.38161563005596
2023-03-28,156.90761354343223,271.81683842450656,98.44000244140624,102.07994632796544
2023-03-29,159.44207447801494,276.7385804574417,100.41999816894533,102.1197984131208
2023-03-30,160.8478855082498,280.0066121706269,103.04000091552734,100.79461036792142
2023-03-31,163.35265450195365,284.7412837418121,103.48999786376952,103.51474954923272
2023-04-03,164.62973762588464,283.75691174361395,103.29000091552734,104.15243925490958
2023-04-04,165.1742443629799,285.9028773135116,104.1999969482422,105.19864537464468
2023-04-05,163.40212898364032,282.65446336729383,103.91000366210938,105.71677650171829
2023-04-06,163.31302951982073,287.50731719041386,102.37999725341795,108.77568000362449
2023-04-07,163.31302951982073,287.50731719041386,102.37999725341795,108.77568000362449
2023-04-10,160.4122772216797,285.0662010243356,102.1999969482422,107.20138211978892
2023-04-11,160.7389872555695,281.5028392047115,101.0,106.34449510437418
2023-04-12,160.4420100503803,282.51669989305793,100.51000213623048,106.36441846208496
2023-04-13,164.14465273087802,285.3614569468839,102.56999969482422,107.1017501501661
2023-04-14,164.65946521821587,283.96367102936733,103.1999969482422,108.5465077179774
2023-04-17,163.73872843453088,287.03477677423257,103.7300033569336,105.77655828721112
2023-04-18,165.73858561594125,287.1923498602999,104.1999969482422,106.15517571515572
2023-04-19,166.48108235627174,284.52469507035653,105.12000274658205,104.600816757779
2023-04-20,166.19396563576217,284.5050667485812,105.25,105.86622240123252
2023-04-21,164.78815208279067,281.78825008105144,108.1500015258789,105.61713164884956
2023-04-24,163.94666036414364,280.4889106927274,109.2300033569336,106.24485428184865
2023-04-25,164.6495211168813,277.1913956236309,105.4499969482422,106.30463751867882
2023-04-26,163.6298284131595,294.88010880187886,106.62000274658205,105.96585945471648
2023-04-27,166.8770729984066,300.42194142413604,110.86000061035156,107.97857455423448
2023-04-28,168.15421688581486,304.09348419157374,109.4800033569336,106.96224414514988
2023-05-01,168.74823448461532,303.76872187468587,105.2300033569336,107.59993734447949
2023-05-02,168.6492415594711,304.33959922450805,103.9000015258789,106.81278950963804
2023-05-03,169.21353985292495,303.7785114525108,105.95999908447266,107.1017476916255
2023-05-04,165.3722550253471,302.9418469765617,105.38999938964844,105.21857592734976
2023-05-05,172.55978934902075,307.08590178354325,105.76000213623048,105.49756040855702
2023-05-08,172.11428813282294,305.34365349819655,106.0999984741211,107.57005346765878
2023-05-09,171.80737116626167,305.1861101016797,106.79000091552734,109.75214701132424
2023-05-10,172.29247239543182,308.0997627072867,110.66999816894533,112.53206340821096
2023-05-11,172.8468685009711,306.24923288297435,113.27999877929688,117.4940709469064
2023-05-12,172.5605284867848,305.78656482552327,112.63999938964844,117.60367444556135
2023-05-15,171.71785564660993,305.0483177884232,112.29000091552734,118.05205025481185
2023-05-16,171.64845141401116,308.7986259247441,114.79000091552734,120.31384997460805
2023-05-17,171.4402543357864,310.1840128280389,115.83000183105467,121.2305301983083
2023-05-18,173.73037308197308,314.73174727715974,118.5999984741211,122.86460691235492
2023-05-19,174.8704617599002,314.44566578774686,118.30999755859376,125.51499382772636
2023-05-22,173.20494177332736,318.2337976929915,116.7699966430664,125.9733326838088
2023-05-23,171.88639029719062,318.3620609809565,117.13999938964844,124.1798324046692
2023-05-24,170.93465495874622,312.2260251295259,117.33999633789062,121.46966424621482
2023-05-25,172.40192036340346,322.485576277812,116.87000274658205,124.8673391547301
2023-05-26,174.2557989304357,328.8978680435936,121.5,124.80755817526712
2023-05-29,174.2557989304357,328.8978680435936,121.5,124.80755817526712
2023-05-30,177.44807247659148,331.20622279832344,122.91999816894533,125.20612238390396
2023-05-31,177.80495282122013,331.403539726326,122.04000091552734,123.61189746171073
2023-06-01,178.56831456742498,329.0260505461007,123.48999786376952,123.97059325476
2023-06-02,180.2139953066433,332.94249783924806,126.38999938964844,125.69434597991656
2023-06-05,183.35673990115512,333.9881799034305,125.8000030517578,126.96972449731848
2023-06-06,178.56830201271356,330.84122271907466,127.4000015258789,127.82660702354173
2023-06-07,179.64894264257163,329.97308008554893,127.37000274658205,128.5738962320991
